
ipmitool sensor list all
CPU0 P1V8 POUT   | 4.953      | Watts      | ok    | na        | na        | na        | 22.733    | 25.908    | na        
CPU0 P3V3 POUT   | 0.000      | Watts      | ok    | na        | na        | na        | 10.400    | 11.856    | na        
CPU0 VCORE0 POUT | 3.300      | Watts      | ok    | na        | na        | na        | 363.000   | 414.150   | na        
CPU0 VCORE1 POUT | 1.650      | Watts      | ok    | na        | na        | na        | 363.000   | 414.150   | na        
CPU0 VDDIO POUT  | 46.740     | Watts      | ok    | na        | na        | na        | 176.300   | 201.720   | na        
CPU0 VSOC POUT   | 57.720     | Watts      | ok    | na        | na        | na        | 163.800   | 187.200   | na        
CPU1 P1V1 POUT   | 8.082      | Watts      | ok    | na        | na        | na        | 92.494    | 105.515   | na        
CPU1 P1V8 POUT   | 9.017      | Watts      | ok    | na        | na        | na        | 22.733    | 25.908    | na        
CPU1 P3V3 POUT   | 0.000      | Watts      | ok    | na        | na        | na        | 10.400    | 11.856    | na        
CPU1 VCORE0 POUT | 6.600      | Watts      | ok    | na        | na        | na        | 363.000   | 414.150   | na        
CPU1 VCORE1 POUT | 1.650      | Watts      | ok    | na        | na        | na        | 363.000   | 414.150   | na        
CPU1 VDDIO POUT  | 45.920     | Watts      | ok    | na        | na        | na        | 176.300   | 201.720   | na        
CPU1 VSOC POUT   | 59.280     | Watts      | ok    | na        | na        | na        | 163.800   | 187.200   | na        
HOTSWAP PIN      | 472.000    | Watts      | ok    | na        | na        | na        | na        | na        | na        
BRICK2 P12V T    | 35.000     | degrees C  | ok    | na        | na        | na        | 94.000    | 114.000   | na        
CPU0 DIMM 0 T    | 38.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
CPU0 DIMM 1 T    | 41.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
CPU0 NBM T       | 46.000     | degrees C  | ok    | na        | na        | na        | 80.000    | 85.000    | na        
CPU0 P1V1 T      | 40.000     | degrees C  | ok    | na        | na        | na        | 90.000    | 95.000    | na        
CPU0 P1V8 T      | 42.000     | degrees C  | ok    | na        | na        | na        | 90.000    | 95.000    | na        
CPU0 P3V3 T      | 43.000     | degrees C  | ok    | na        | na        | na        | 90.000    | 95.000    | na        
CPU0 T           | 46.000     | degrees C  | ok    | na        | na        | na        | 92.000    | 95.000    | na        
CPU0 VCORE0 T    | 43.000     | degrees C  | ok    | na        | na        | na        | 90.000    | 95.000    | na        
CPU0 VCORE1 T    | 40.000     | degrees C  | ok    | na        | na        | na        | 90.000    | 95.000    | na        
CPU0 VIO T       | 46.000     | degrees C  | ok    | na        | na        | na        | 90.000    | 95.000    | na        
CPU0 VSOC T      | 45.000     | degrees C  | ok    | na        | na        | na        | 90.000    | 95.000    | na        
CPU1 DIMM 0 T    | 38.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
CPU1 DIMM 1 T    | 35.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
CPU1 NBM T       | 42.000     | degrees C  | ok    | na        | na        | na        | 80.000    | 85.000    | na        
CPU1 P1V1 T      | 42.000     | degrees C  | ok    | na        | na        | na        | 90.000    | 95.000    | na        
CPU1 P1V8 T      | 42.000     | degrees C  | ok    | na        | na        | na        | 90.000    | 95.000    | na        
CPU1 P3V3 T      | 41.000     | degrees C  | ok    | na        | na        | na        | 90.000    | 95.000    | na        
CPU1 T           | 43.000     | degrees C  | ok    | na        | na        | na        | 92.000    | 95.000    | na        
CPU1 VCORE0 T    | 44.000     | degrees C  | ok    | na        | na        | na        | 90.000    | 95.000    | na        
CPU1 VCORE1 T    | 40.000     | degrees C  | ok    | na        | na        | na        | 90.000    | 95.000    | na        
CPU1 VIO T       | 44.000     | degrees C  | ok    | na        | na        | na        | 90.000    | 95.000    | na        
CPU1 VSOC T      | 45.000     | degrees C  | ok    | na        | na        | na        | 90.000    | 95.000    | na        
DIMM0 T          | 37.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM1 T          | 38.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM2 T          | 36.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM3 T          | 36.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM4 T          | 35.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM5 T          | 34.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM6 T          | 37.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM7 T          | 37.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM8 T          | 37.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM9 T          | 39.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM10 T         | 41.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM11 T         | 39.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM12 T         | 37.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM13 T         | 38.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM14 T         | 38.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM15 T         | 38.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM16 T         | 37.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM17 T         | 35.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM18 T         | 34.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM19 T         | 35.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM20 T         | 35.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM21 T         | 35.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM22 T         | 35.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
DIMM23 T         | 34.000     | degrees C  | ok    | na        | na        | na        | 85.000    | 95.000    | na        
HOTSWAP T        | 32.000     | degrees C  | ok    | na        | na        | na        | 94.000    | 109.000   | na        
MB INLET T       | 24.000     | degrees C  | ok    | na        | na        | na        | na        | na        | na        
MB OUTLET T 1    | 32.000     | degrees C  | ok    | na        | na        | na        | na        | na        | na        
MB OUTLET T 2    | 33.000     | degrees C  | ok    | na        | na        | na        | na        | na        | na        
MB OUTLET T 3    | 31.000     | degrees C  | ok    | na        | na        | na        | na        | na        | na        
MB Tray dT       | 8.000      | degrees C  | ok    | na        | na        | na        | na        | 20.000    | na        
fleeting0        | 34.000     | degrees C  | ok    | na        | na        | na        | na        | na        | na        
fleeting1        | 35.000     | degrees C  | ok    | na        | na        | na        | na        | na        | na        
thermal zone0    | 76.000     | degrees C  | ok    | na        | na        | na        | 108.000   | 110.000   | na        
thermal zone1    | 75.000     | degrees C  | ok    | na        | na        | na        | 108.000   | 110.000   | na        
BMC P1V0         | 1.006      | Volts      | ok    | na        | 0.874     | 0.920     | 1.076     | 1.131     | na        
BMC P1V2         | 1.201      | Volts      | ok    | na        | 1.037     | 1.100     | 1.303     | 1.357     | na        
BMC P1V8         | 1.813      | Volts      | ok    | na        | 1.568     | 1.656     | 1.940     | 2.029     | na        
BMC P2V5         | 2.493      | Volts      | ok    | na        | 2.178     | 2.302     | 2.699     | 2.836     | na        
BMC P3V3 STBY    | 3.410      | Volts      | ok    | na        | 2.862     | 3.038     | 3.567     | 3.724     | na        
BMC PV6          | 0.603      | Volts      | ok    | na        | 0.521     | 0.550     | 0.650     | 0.681     | na        
BRICK2 P12V      | 12.222     | Volts      | ok    | na        | 10.458    | 11.025    | 12.978    | 13.545    | na        
CPU0 13V5        | 13.419     | Volts      | ok    | na        | 8.733     | 9.230     | 16.188    | 16.969    | na        
CPU0 P1V1        | 1.104      | Volts      | ok    | na        | 0.828     | 0.876     | 1.188     | 1.236     | na        
CPU0 P1V8        | 1.800      | Volts      | ok    | na        | 1.572     | 1.656     | 1.944     | 2.028     | na        
CPU0 P3V3        | 2.745      | Volts      | ok    | na        | 2.391     | 2.525     | 2.965     | 3.099     | na        
CPU0 VCORE0      | 1.020      | Volts      | ok    | na        | 0.480     | 0.516     | 2.160     | 2.256     | na        
CPU0 VCORE1      | 1.020      | Volts      | ok    | na        | 0.480     | 0.516     | 2.160     | 2.256     | na        
CPU0 VDDIO       | 1.104      | Volts      | ok    | na        | 0.780     | 0.828     | 1.296     | 1.356     | na        
CPU0 VSOC        | 1.092      | Volts      | ok    | na        | 0.648     | 0.696     | 1.296     | 1.356     | na        
CPU1 13V5        | 13.348     | Volts      | ok    | na        | 8.733     | 9.230     | 16.188    | 16.969    | na        
CPU1 P1V1        | 1.104      | Volts      | ok    | na        | 0.828     | 0.876     | 1.188     | 1.236     | na        
CPU1 P1V8        | 1.800      | Volts      | ok    | na        | 1.572     | 1.656     | 1.944     | 2.028     | na        
CPU1 P3V3        | 2.745      | Volts      | ok    | na        | 2.391     | 2.525     | 2.965     | 3.099     | na        
CPU1 VCORE0      | 1.104      | Volts      | ok    | na        | 0.480     | 0.516     | 2.160     | 2.256     | na        
CPU1 VCORE1      | 1.092      | Volts      | ok    | na        | 0.480     | 0.516     | 2.160     | 2.256     | na        
CPU1 VDDIO       | 1.104      | Volts      | ok    | na        | 0.780     | 0.828     | 1.296     | 1.356     | na        
CPU1 VSOC        | 1.092      | Volts      | ok    | na        | 0.648     | 0.696     | 1.296     | 1.356     | na        
MAIN P3V3        | 3.344      | Volts      | ok    | na        | 2.873     | 3.062     | 3.580     | 3.721     | na        
P0 NBM DELTA TMV | 3.190      | Volts      | ok    | na        | na        | na        | na        | na        | na        
P1 NBM DELTA TMV | 3.173      | Volts      | ok    | na        | na        | na        | na        | na        | na        
P48V VIN         | 53.704     | Volts      | ok    | na        | 34.888    | 36.848    | 61.152    | 61.936    | na        
RTC 3V           | 3.126      | Volts      | ok    | na        | 2.209     | 2.303     | 3.478     | 3.549     | na        
